timestamp,metric,value
2026-01-12T21:00:00,cpu_usage,58.72
2026-01-12T21:00:00,request_latency_ms,181.16
2026-01-12T22:00:00,cpu_usage,55.17
2026-01-12T22:00:00,request_latency_ms,193.69
2026-01-12T23:00:00,cpu_usage,59.19
2026-01-12T23:00:00,request_latency_ms,183.24
2026-01-13T00:00:00,cpu_usage,57.24
2026-01-13T00:00:00,request_latency_ms,182.55
2026-01-13T01:00:00,cpu_usage,56.82
2026-01-13T01:00:00,request_latency_ms,194.04
2026-01-13T02:00:00,cpu_usage,55.85
2026-01-13T02:00:00,request_latency_ms,198.36
2026-01-13T03:00:00,cpu_usage,55.02
2026-01-13T03:00:00,request_latency_ms,187.02
2026-01-13T04:00:00,cpu_usage,56.54
2026-01-13T04:00:00,request_latency_ms,184.98
2026-01-13T05:00:00,cpu_usage,56.25
2026-01-13T05:00:00,request_latency_ms,199.21
2026-01-13T06:00:00,cpu_usage,56.76
2026-01-13T06:00:00,request_latency_ms,193.51
2026-01-13T07:00:00,cpu_usage,55.15
2026-01-13T07:00:00,request_latency_ms,192.57
2026-01-13T08:00:00,cpu_usage,62.36
2026-01-13T08:00:00,request_latency_ms,195.26
2026-01-13T09:00:00,cpu_usage,57.96
2026-01-13T09:00:00,request_latency_ms,196.13
2026-01-13T10:00:00,cpu_usage,56.41
2026-01-13T10:00:00,request_latency_ms,196.50
2026-01-13T11:00:00,cpu_usage,62.08
2026-01-13T11:00:00,request_latency_ms,194.87
2026-01-13T12:00:00,cpu_usage,57.88
2026-01-13T12:00:00,request_latency_ms,274.26
2026-01-13T13:00:00,cpu_usage,60.10
2026-01-13T13:00:00,request_latency_ms,199.72
2026-01-13T14:00:00,cpu_usage,55.69
2026-01-13T14:00:00,request_latency_ms,197.55
2026-01-13T15:00:00,cpu_usage,59.16
2026-01-13T15:00:00,request_latency_ms,185.72
2026-01-13T16:00:00,cpu_usage,62.52
2026-01-13T16:00:00,request_latency_ms,180.46
2026-01-13T17:00:00,cpu_usage,56.92
2026-01-13T17:00:00,request_latency_ms,183.39
2026-01-13T18:00:00,cpu_usage,55.23
2026-01-13T18:00:00,request_latency_ms,187.20
2026-01-13T19:00:00,cpu_usage,60.54
2026-01-13T19:00:00,request_latency_ms,190.35
2026-01-13T20:00:00,cpu_usage,57.60
2026-01-13T20:00:00,request_latency_ms,190.63
2026-01-13T21:00:00,cpu_usage,60.17
2026-01-13T21:00:00,request_latency_ms,188.63
2026-01-13T22:00:00,cpu_usage,62.63
2026-01-13T22:00:00,request_latency_ms,182.17
2026-01-13T23:00:00,cpu_usage,62.99
2026-01-13T23:00:00,request_latency_ms,181.14
2026-01-14T00:00:00,cpu_usage,57.47
2026-01-14T00:00:00,request_latency_ms,184.34
2026-01-14T01:00:00,cpu_usage,61.20
2026-01-14T01:00:00,request_latency_ms,186.14
2026-01-14T02:00:00,cpu_usage,56.91
2026-01-14T02:00:00,request_latency_ms,199.77
2026-01-14T03:00:00,cpu_usage,62.94
2026-01-14T03:00:00,request_latency_ms,193.31
2026-01-14T04:00:00,cpu_usage,58.06
2026-01-14T04:00:00,request_latency_ms,191.83
2026-01-14T05:00:00,cpu_usage,61.82
2026-01-14T05:00:00,request_latency_ms,182.65
2026-01-14T06:00:00,cpu_usage,55.78
2026-01-14T06:00:00,request_latency_ms,192.85
2026-01-14T07:00:00,cpu_usage,57.44
2026-01-14T07:00:00,request_latency_ms,185.19
2026-01-14T08:00:00,cpu_usage,55.04
2026-01-14T08:00:00,request_latency_ms,180.99
2026-01-14T09:00:00,cpu_usage,57.37
2026-01-14T09:00:00,request_latency_ms,194.03
2026-01-14T10:00:00,cpu_usage,62.81
2026-01-14T10:00:00,request_latency_ms,199.76
2026-01-14T11:00:00,cpu_usage,55.34
2026-01-14T11:00:00,request_latency_ms,183.47
2026-01-14T12:00:00,cpu_usage,58.16
2026-01-14T12:00:00,request_latency_ms,198.27
2026-01-14T13:00:00,cpu_usage,61.39
2026-01-14T13:00:00,request_latency_ms,181.40
2026-01-14T14:00:00,cpu_usage,58.76
2026-01-14T14:00:00,request_latency_ms,197.94
2026-01-14T15:00:00,cpu_usage,55.64
2026-01-14T15:00:00,request_latency_ms,188.12
2026-01-14T16:00:00,cpu_usage,56.04
2026-01-14T16:00:00,request_latency_ms,181.97
2026-01-14T17:00:00,cpu_usage,58.42
2026-01-14T17:00:00,request_latency_ms,180.97
2026-01-14T18:00:00,cpu_usage,57.46
2026-01-14T18:00:00,request_latency_ms,180.28
2026-01-14T19:00:00,cpu_usage,56.15
2026-01-14T19:00:00,request_latency_ms,199.74
2026-01-14T20:00:00,cpu_usage,62.89
2026-01-14T20:00:00,request_latency_ms,185.03
2026-01-14T21:00:00,cpu_usage,62.32
2026-01-14T21:00:00,request_latency_ms,187.55
2026-01-14T22:00:00,cpu_usage,59.02
2026-01-14T22:00:00,request_latency_ms,184.63
2026-01-14T23:00:00,cpu_usage,56.46
2026-01-14T23:00:00,request_latency_ms,190.63
2026-01-15T00:00:00,cpu_usage,58.60
2026-01-15T00:00:00,request_latency_ms,190.30
2026-01-15T01:00:00,cpu_usage,62.14
2026-01-15T01:00:00,request_latency_ms,189.73
2026-01-15T02:00:00,cpu_usage,60.98
2026-01-15T02:00:00,request_latency_ms,185.70
2026-01-15T03:00:00,cpu_usage,59.78
2026-01-15T03:00:00,request_latency_ms,184.06
2026-01-15T04:00:00,cpu_usage,57.56
2026-01-15T04:00:00,request_latency_ms,180.93
2026-01-15T05:00:00,cpu_usage,55.11
2026-01-15T05:00:00,request_latency_ms,189.48
2026-01-15T06:00:00,cpu_usage,56.66
2026-01-15T06:00:00,request_latency_ms,184.70
2026-01-15T07:00:00,cpu_usage,61.27
2026-01-15T07:00:00,request_latency_ms,196.63
2026-01-15T08:00:00,cpu_usage,57.13
2026-01-15T08:00:00,request_latency_ms,192.72
2026-01-15T09:00:00,cpu_usage,62.73
2026-01-15T09:00:00,request_latency_ms,195.06
2026-01-15T10:00:00,cpu_usage,56.26
2026-01-15T10:00:00,request_latency_ms,190.33
2026-01-15T11:00:00,cpu_usage,58.59
2026-01-15T11:00:00,request_latency_ms,189.38
2026-01-15T12:00:00,cpu_usage,57.02
2026-01-15T12:00:00,request_latency_ms,180.11
2026-01-15T13:00:00,cpu_usage,60.40
2026-01-15T13:00:00,request_latency_ms,185.62
2026-01-15T14:00:00,cpu_usage,62.09
2026-01-15T14:00:00,request_latency_ms,192.86
2026-01-15T15:00:00,cpu_usage,58.49
2026-01-15T15:00:00,request_latency_ms,196.93
2026-01-15T16:00:00,cpu_usage,61.43
2026-01-15T16:00:00,request_latency_ms,199.14
2026-01-15T17:00:00,cpu_usage,55.84
2026-01-15T17:00:00,request_latency_ms,182.47
2026-01-15T18:00:00,cpu_usage,58.14
2026-01-15T18:00:00,request_latency_ms,190.67
2026-01-15T19:00:00,cpu_usage,58.39
2026-01-15T19:00:00,request_latency_ms,181.02
2026-01-15T20:00:00,cpu_usage,56.26
2026-01-15T20:00:00,request_latency_ms,183.52
2026-01-15T21:00:00,cpu_usage,57.00
2026-01-15T21:00:00,request_latency_ms,182.66
2026-01-15T22:00:00,cpu_usage,60.09
2026-01-15T22:00:00,request_latency_ms,186.33
2026-01-15T23:00:00,cpu_usage,61.12
2026-01-15T23:00:00,request_latency_ms,195.99
2026-01-16T00:00:00,cpu_usage,60.81
2026-01-16T00:00:00,request_latency_ms,199.24
2026-01-16T01:00:00,cpu_usage,59.13
2026-01-16T01:00:00,request_latency_ms,193.47
2026-01-16T02:00:00,cpu_usage,60.74
2026-01-16T02:00:00,request_latency_ms,192.09
2026-01-16T03:00:00,cpu_usage,62.52
2026-01-16T03:00:00,request_latency_ms,188.34
2026-01-16T04:00:00,cpu_usage,56.35
2026-01-16T04:00:00,request_latency_ms,192.05
2026-01-16T05:00:00,cpu_usage,56.04
2026-01-16T05:00:00,request_latency_ms,190.26
2026-01-16T06:00:00,cpu_usage,58.51
2026-01-16T06:00:00,request_latency_ms,185.39
2026-01-16T07:00:00,cpu_usage,58.85
2026-01-16T07:00:00,request_latency_ms,199.16
2026-01-16T08:00:00,cpu_usage,59.11
2026-01-16T08:00:00,request_latency_ms,190.01
2026-01-16T09:00:00,cpu_usage,55.45
2026-01-16T09:00:00,request_latency_ms,181.18
2026-01-16T10:00:00,cpu_usage,62.68
2026-01-16T10:00:00,request_latency_ms,195.09
2026-01-16T11:00:00,cpu_usage,61.78
2026-01-16T11:00:00,request_latency_ms,193.06
2026-01-16T12:00:00,cpu_usage,58.79
2026-01-16T12:00:00,request_latency_ms,197.86
2026-01-16T13:00:00,cpu_usage,56.10
2026-01-16T13:00:00,request_latency_ms,188.42
2026-01-16T14:00:00,cpu_usage,62.83
2026-01-16T14:00:00,request_latency_ms,186.99
2026-01-16T15:00:00,cpu_usage,56.65
2026-01-16T15:00:00,request_latency_ms,187.78
2026-01-16T16:00:00,cpu_usage,60.45
2026-01-16T16:00:00,request_latency_ms,189.65
2026-01-16T17:00:00,cpu_usage,62.72
2026-01-16T17:00:00,request_latency_ms,198.64
2026-01-16T18:00:00,cpu_usage,62.19
2026-01-16T18:00:00,request_latency_ms,182.89
2026-01-16T19:00:00,cpu_usage,55.01
2026-01-16T19:00:00,request_latency_ms,187.41
2026-01-16T20:00:00,cpu_usage,57.74
2026-01-16T20:00:00,request_latency_ms,192.18
2026-01-16T21:00:00,cpu_usage,59.16
2026-01-16T21:00:00,request_latency_ms,181.44
2026-01-16T22:00:00,cpu_usage,58.20
2026-01-16T22:00:00,request_latency_ms,191.63
2026-01-16T23:00:00,cpu_usage,55.48
2026-01-16T23:00:00,request_latency_ms,187.36
2026-01-17T00:00:00,cpu_usage,60.31
2026-01-17T00:00:00,request_latency_ms,184.51
2026-01-17T01:00:00,cpu_usage,61.65
2026-01-17T01:00:00,request_latency_ms,195.87
2026-01-17T02:00:00,cpu_usage,61.85
2026-01-17T02:00:00,request_latency_ms,198.53
2026-01-17T03:00:00,cpu_usage,57.78
2026-01-17T03:00:00,request_latency_ms,199.32
2026-01-17T04:00:00,cpu_usage,60.14
2026-01-17T04:00:00,request_latency_ms,180.18
2026-01-17T05:00:00,cpu_usage,56.31
2026-01-17T05:00:00,request_latency_ms,182.65
2026-01-17T06:00:00,cpu_usage,56.09
2026-01-17T06:00:00,request_latency_ms,183.61
2026-01-17T07:00:00,cpu_usage,55.38
2026-01-17T07:00:00,request_latency_ms,194.69
2026-01-17T08:00:00,cpu_usage,56.33
2026-01-17T08:00:00,request_latency_ms,182.93
2026-01-17T09:00:00,cpu_usage,55.17
2026-01-17T09:00:00,request_latency_ms,186.48
2026-01-17T10:00:00,cpu_usage,58.91
2026-01-17T10:00:00,request_latency_ms,186.58
2026-01-17T11:00:00,cpu_usage,61.57
2026-01-17T11:00:00,request_latency_ms,187.00
2026-01-17T12:00:00,cpu_usage,58.15
2026-01-17T12:00:00,request_latency_ms,184.86
2026-01-17T13:00:00,cpu_usage,57.42
2026-01-17T13:00:00,request_latency_ms,181.60
2026-01-17T14:00:00,cpu_usage,61.98
2026-01-17T14:00:00,request_latency_ms,197.30
2026-01-17T15:00:00,cpu_usage,58.28
2026-01-17T15:00:00,request_latency_ms,191.06
2026-01-17T16:00:00,cpu_usage,71.86
2026-01-17T16:00:00,request_latency_ms,199.28
2026-01-17T17:00:00,cpu_usage,59.01
2026-01-17T17:00:00,request_latency_ms,196.27
2026-01-17T18:00:00,cpu_usage,58.48
2026-01-17T18:00:00,request_latency_ms,192.40
2026-01-17T19:00:00,cpu_usage,62.74
2026-01-17T19:00:00,request_latency_ms,198.49
2026-01-17T20:00:00,cpu_usage,60.11
2026-01-17T20:00:00,request_latency_ms,182.19
2026-01-17T21:00:00,cpu_usage,59.25
2026-01-17T21:00:00,request_latency_ms,191.68
2026-01-17T22:00:00,cpu_usage,55.37
2026-01-17T22:00:00,request_latency_ms,184.39
2026-01-17T23:00:00,cpu_usage,58.01
2026-01-17T23:00:00,request_latency_ms,200.00
2026-01-18T00:00:00,cpu_usage,61.79
2026-01-18T00:00:00,request_latency_ms,191.78
2026-01-18T01:00:00,cpu_usage,57.21
2026-01-18T01:00:00,request_latency_ms,193.33
2026-01-18T02:00:00,cpu_usage,60.09
2026-01-18T02:00:00,request_latency_ms,197.89
2026-01-18T03:00:00,cpu_usage,55.68
2026-01-18T03:00:00,request_latency_ms,181.66
2026-01-18T04:00:00,cpu_usage,58.34
2026-01-18T04:00:00,request_latency_ms,199.65
2026-01-18T05:00:00,cpu_usage,61.12
2026-01-18T05:00:00,request_latency_ms,187.09
2026-01-18T06:00:00,cpu_usage,62.03
2026-01-18T06:00:00,request_latency_ms,188.98
2026-01-18T07:00:00,cpu_usage,57.60
2026-01-18T07:00:00,request_latency_ms,194.54
2026-01-18T08:00:00,cpu_usage,57.21
2026-01-18T08:00:00,request_latency_ms,190.24
2026-01-18T09:00:00,cpu_usage,57.66
2026-01-18T09:00:00,request_latency_ms,186.77
2026-01-18T10:00:00,cpu_usage,59.03
2026-01-18T10:00:00,request_latency_ms,181.08
2026-01-18T11:00:00,cpu_usage,62.86
2026-01-18T11:00:00,request_latency_ms,197.04
2026-01-18T12:00:00,cpu_usage,60.44
2026-01-18T12:00:00,request_latency_ms,193.00
2026-01-18T13:00:00,cpu_usage,60.80
2026-01-18T13:00:00,request_latency_ms,197.14
2026-01-18T14:00:00,cpu_usage,56.57
2026-01-18T14:00:00,request_latency_ms,184.90
2026-01-18T15:00:00,cpu_usage,58.09
2026-01-18T15:00:00,request_latency_ms,200.00
2026-01-18T16:00:00,cpu_usage,62.65
2026-01-18T16:00:00,request_latency_ms,185.44
2026-01-18T17:00:00,cpu_usage,59.87
2026-01-18T17:00:00,request_latency_ms,189.61
2026-01-18T18:00:00,cpu_usage,59.23
2026-01-18T18:00:00,request_latency_ms,198.24
2026-01-18T19:00:00,cpu_usage,57.20
2026-01-18T19:00:00,request_latency_ms,184.01
2026-01-18T20:00:00,cpu_usage,61.56
2026-01-18T20:00:00,request_latency_ms,186.33
2026-01-18T21:00:00,cpu_usage,62.18
2026-01-18T21:00:00,request_latency_ms,180.30
2026-01-18T22:00:00,cpu_usage,62.28
2026-01-18T22:00:00,request_latency_ms,199.22
2026-01-18T23:00:00,cpu_usage,62.02
2026-01-18T23:00:00,request_latency_ms,183.91
2026-01-19T00:00:00,cpu_usage,56.69
2026-01-19T00:00:00,request_latency_ms,194.26
2026-01-19T01:00:00,cpu_usage,62.15
2026-01-19T01:00:00,request_latency_ms,199.09
2026-01-19T02:00:00,cpu_usage,60.43
2026-01-19T02:00:00,request_latency_ms,196.21
2026-01-19T03:00:00,cpu_usage,55.45
2026-01-19T03:00:00,request_latency_ms,188.09
2026-01-19T04:00:00,cpu_usage,58.14
2026-01-19T04:00:00,request_latency_ms,193.51
2026-01-19T05:00:00,cpu_usage,57.33
2026-01-19T05:00:00,request_latency_ms,181.95
2026-01-19T06:00:00,cpu_usage,62.60
2026-01-19T06:00:00,request_latency_ms,184.61
2026-01-19T07:00:00,cpu_usage,60.47
2026-01-19T07:00:00,request_latency_ms,196.98
2026-01-19T08:00:00,cpu_usage,57.72
2026-01-19T08:00:00,request_latency_ms,197.98
2026-01-19T09:00:00,cpu_usage,60.00
2026-01-19T09:00:00,request_latency_ms,195.97
2026-01-19T10:00:00,cpu_usage,58.84
2026-01-19T10:00:00,request_latency_ms,197.41
2026-01-19T11:00:00,cpu_usage,55.81
2026-01-19T11:00:00,request_latency_ms,199.98
2026-01-19T12:00:00,cpu_usage,62.77
2026-01-19T12:00:00,request_latency_ms,196.87
2026-01-19T13:00:00,cpu_usage,55.09
2026-01-19T13:00:00,request_latency_ms,184.59
2026-01-19T14:00:00,cpu_usage,60.19
2026-01-19T14:00:00,request_latency_ms,189.11
2026-01-19T15:00:00,cpu_usage,62.71
2026-01-19T15:00:00,request_latency_ms,197.75
2026-01-19T16:00:00,cpu_usage,55.08
2026-01-19T16:00:00,request_latency_ms,198.94
2026-01-19T17:00:00,cpu_usage,57.15
2026-01-19T17:00:00,request_latency_ms,186.31
2026-01-19T18:00:00,cpu_usage,56.94
2026-01-19T18:00:00,request_latency_ms,198.41
2026-01-19T19:00:00,cpu_usage,55.39
2026-01-19T19:00:00,request_latency_ms,194.44
2026-01-19T20:00:00,cpu_usage,60.77
2026-01-19T20:00:00,request_latency_ms,182.38
2026-01-19T21:00:00,cpu_usage,57.46
2026-01-19T21:00:00,request_latency_ms,188.97
2026-01-19T22:00:00,cpu_usage,62.97
2026-01-19T22:00:00,request_latency_ms,188.09
2026-01-19T23:00:00,cpu_usage,59.57
2026-01-19T23:00:00,request_latency_ms,183.77
2026-01-20T00:00:00,cpu_usage,60.57
2026-01-20T00:00:00,request_latency_ms,181.81
2026-01-20T01:00:00,cpu_usage,61.43
2026-01-20T01:00:00,request_latency_ms,184.11
2026-01-20T02:00:00,cpu_usage,57.14
2026-01-20T02:00:00,request_latency_ms,191.16
2026-01-20T03:00:00,cpu_usage,61.96
2026-01-20T03:00:00,request_latency_ms,194.89
2026-01-20T04:00:00,cpu_usage,61.16
2026-01-20T04:00:00,request_latency_ms,182.68
2026-01-20T05:00:00,cpu_usage,55.71
2026-01-20T05:00:00,request_latency_ms,196.94
2026-01-20T06:00:00,cpu_usage,58.88
2026-01-20T06:00:00,request_latency_ms,189.00
2026-01-20T07:00:00,cpu_usage,62.80
2026-01-20T07:00:00,request_latency_ms,184.13
2026-01-20T08:00:00,cpu_usage,57.49
2026-01-20T08:00:00,request_latency_ms,186.02
2026-01-20T09:00:00,cpu_usage,62.64
2026-01-20T09:00:00,request_latency_ms,189.69
2026-01-20T10:00:00,cpu_usage,56.73
2026-01-20T10:00:00,request_latency_ms,198.48
2026-01-20T11:00:00,cpu_usage,55.45
2026-01-20T11:00:00,request_latency_ms,188.38
2026-01-20T12:00:00,cpu_usage,60.96
2026-01-20T12:00:00,request_latency_ms,198.88
2026-01-20T13:00:00,cpu_usage,58.85
2026-01-20T13:00:00,request_latency_ms,183.58
2026-01-20T14:00:00,cpu_usage,56.33
2026-01-20T14:00:00,request_latency_ms,197.28
2026-01-20T15:00:00,cpu_usage,58.09
2026-01-20T15:00:00,request_latency_ms,190.90
2026-01-20T16:00:00,cpu_usage,57.53
2026-01-20T16:00:00,request_latency_ms,180.29
2026-01-20T17:00:00,cpu_usage,57.84
2026-01-20T17:00:00,request_latency_ms,182.53
2026-01-20T18:00:00,cpu_usage,62.50
2026-01-20T18:00:00,request_latency_ms,183.68
2026-01-20T19:00:00,cpu_usage,59.26
2026-01-20T19:00:00,request_latency_ms,181.16
2026-01-20T20:00:00,cpu_usage,56.05
2026-01-20T20:00:00,request_latency_ms,180.36
2026-01-20T21:00:00,cpu_usage,59.95
2026-01-20T21:00:00,request_latency_ms,193.43
2026-01-20T22:00:00,cpu_usage,59.10
2026-01-20T22:00:00,request_latency_ms,188.90
2026-01-20T23:00:00,cpu_usage,55.03
2026-01-20T23:00:00,request_latency_ms,195.39
2026-01-21T00:00:00,cpu_usage,62.74
2026-01-21T00:00:00,request_latency_ms,188.00
2026-01-21T01:00:00,cpu_usage,55.29
2026-01-21T01:00:00,request_latency_ms,181.73
2026-01-21T02:00:00,cpu_usage,61.33
2026-01-21T02:00:00,request_latency_ms,189.74
2026-01-21T03:00:00,cpu_usage,62.57
2026-01-21T03:00:00,request_latency_ms,189.96
2026-01-21T04:00:00,cpu_usage,59.74
2026-01-21T04:00:00,request_latency_ms,193.55
2026-01-21T05:00:00,cpu_usage,56.86
2026-01-21T05:00:00,request_latency_ms,188.84
2026-01-21T06:00:00,cpu_usage,56.92
2026-01-21T06:00:00,request_latency_ms,195.02
2026-01-21T07:00:00,cpu_usage,59.19
2026-01-21T07:00:00,request_latency_ms,184.51
2026-01-21T08:00:00,cpu_usage,61.30
2026-01-21T08:00:00,request_latency_ms,198.63
2026-01-21T09:00:00,cpu_usage,59.35
2026-01-21T09:00:00,request_latency_ms,188.03
2026-01-21T10:00:00,cpu_usage,62.34
2026-01-21T10:00:00,request_latency_ms,195.50
2026-01-21T11:00:00,cpu_usage,56.71
2026-01-21T11:00:00,request_latency_ms,180.90
2026-01-21T12:00:00,cpu_usage,55.69
2026-01-21T12:00:00,request_latency_ms,191.90
2026-01-21T13:00:00,cpu_usage,57.38
2026-01-21T13:00:00,request_latency_ms,190.26
2026-01-21T14:00:00,cpu_usage,56.54
2026-01-21T14:00:00,request_latency_ms,184.60
2026-01-21T15:00:00,cpu_usage,60.35
2026-01-21T15:00:00,request_latency_ms,192.50
2026-01-21T16:00:00,cpu_usage,57.25
2026-01-21T16:00:00,request_latency_ms,197.87
2026-01-21T17:00:00,cpu_usage,57.42
2026-01-21T17:00:00,request_latency_ms,181.21
2026-01-21T18:00:00,cpu_usage,57.33
2026-01-21T18:00:00,request_latency_ms,199.28
2026-01-21T19:00:00,cpu_usage,59.92
2026-01-21T19:00:00,request_latency_ms,182.68
2026-01-21T20:00:00,cpu_usage,60.89
2026-01-21T20:00:00,request_latency_ms,181.09
2026-01-21T21:00:00,cpu_usage,60.09
2026-01-21T21:00:00,request_latency_ms,181.98
2026-01-21T22:00:00,cpu_usage,60.14
2026-01-21T22:00:00,request_latency_ms,189.62
2026-01-21T23:00:00,cpu_usage,62.04
2026-01-21T23:00:00,request_latency_ms,182.16
2026-01-22T00:00:00,cpu_usage,55.25
2026-01-22T00:00:00,request_latency_ms,186.02
2026-01-22T01:00:00,cpu_usage,58.92
2026-01-22T01:00:00,request_latency_ms,185.64
2026-01-22T02:00:00,cpu_usage,58.36
2026-01-22T02:00:00,request_latency_ms,184.70
2026-01-22T03:00:00,cpu_usage,60.08
2026-01-22T03:00:00,request_latency_ms,186.44
2026-01-22T04:00:00,cpu_usage,58.01
2026-01-22T04:00:00,request_latency_ms,195.07
2026-01-22T05:00:00,cpu_usage,61.04
2026-01-22T05:00:00,request_latency_ms,189.34
2026-01-22T06:00:00,cpu_usage,62.80
2026-01-22T06:00:00,request_latency_ms,198.85
2026-01-22T07:00:00,cpu_usage,59.16
2026-01-22T07:00:00,request_latency_ms,184.46
2026-01-22T08:00:00,cpu_usage,60.71
2026-01-22T08:00:00,request_latency_ms,198.28
2026-01-22T09:00:00,cpu_usage,57.58
2026-01-22T09:00:00,request_latency_ms,197.71
2026-01-22T10:00:00,cpu_usage,58.98
2026-01-22T10:00:00,request_latency_ms,197.23
2026-01-22T11:00:00,cpu_usage,60.10
2026-01-22T11:00:00,request_latency_ms,185.57
2026-01-22T12:00:00,cpu_usage,59.04
2026-01-22T12:00:00,request_latency_ms,185.10
2026-01-22T13:00:00,cpu_usage,59.88
2026-01-22T13:00:00,request_latency_ms,193.31
2026-01-22T14:00:00,cpu_usage,58.19
2026-01-22T14:00:00,request_latency_ms,185.62
2026-01-22T15:00:00,cpu_usage,60.60
2026-01-22T15:00:00,request_latency_ms,193.20
2026-01-22T16:00:00,cpu_usage,58.38
2026-01-22T16:00:00,request_latency_ms,190.12
2026-01-22T17:00:00,cpu_usage,60.29
2026-01-22T17:00:00,request_latency_ms,192.17
2026-01-22T18:00:00,cpu_usage,55.26
2026-01-22T18:00:00,request_latency_ms,186.26
2026-01-22T19:00:00,cpu_usage,56.29
2026-01-22T19:00:00,request_latency_ms,199.05
2026-01-22T20:00:00,cpu_usage,61.93
2026-01-22T20:00:00,request_latency_ms,187.58
2026-01-22T21:00:00,cpu_usage,59.57
2026-01-22T21:00:00,request_latency_ms,181.29
2026-01-22T22:00:00,cpu_usage,59.15
2026-01-22T22:00:00,request_latency_ms,186.02
2026-01-22T23:00:00,cpu_usage,55.07
2026-01-22T23:00:00,request_latency_ms,185.25
2026-01-23T00:00:00,cpu_usage,56.26
2026-01-23T00:00:00,request_latency_ms,188.97
2026-01-23T01:00:00,cpu_usage,57.60
2026-01-23T01:00:00,request_latency_ms,187.83
2026-01-23T02:00:00,cpu_usage,61.17
2026-01-23T02:00:00,request_latency_ms,194.42
2026-01-23T03:00:00,cpu_usage,59.96
2026-01-23T03:00:00,request_latency_ms,188.52
2026-01-23T04:00:00,cpu_usage,61.66
2026-01-23T04:00:00,request_latency_ms,193.71
2026-01-23T05:00:00,cpu_usage,57.55
2026-01-23T05:00:00,request_latency_ms,191.41
2026-01-23T06:00:00,cpu_usage,58.35
2026-01-23T06:00:00,request_latency_ms,184.97
2026-01-23T07:00:00,cpu_usage,55.13
2026-01-23T07:00:00,request_latency_ms,195.68
2026-01-23T08:00:00,cpu_usage,60.07
2026-01-23T08:00:00,request_latency_ms,189.73
2026-01-23T09:00:00,cpu_usage,56.24
2026-01-23T09:00:00,request_latency_ms,195.23
2026-01-23T10:00:00,cpu_usage,60.23
2026-01-23T10:00:00,request_latency_ms,189.29
2026-01-23T11:00:00,cpu_usage,62.72
2026-01-23T11:00:00,request_latency_ms,194.08
2026-01-23T12:00:00,cpu_usage,56.78
2026-01-23T12:00:00,request_latency_ms,195.80
2026-01-23T13:00:00,cpu_usage,56.78
2026-01-23T13:00:00,request_latency_ms,183.16
2026-01-23T14:00:00,cpu_usage,58.29
2026-01-23T14:00:00,request_latency_ms,186.36
2026-01-23T15:00:00,cpu_usage,59.72
2026-01-23T15:00:00,request_latency_ms,186.68
2026-01-23T16:00:00,cpu_usage,56.11
2026-01-23T16:00:00,request_latency_ms,182.36
2026-01-23T17:00:00,cpu_usage,62.88
2026-01-23T17:00:00,request_latency_ms,180.03
2026-01-23T18:00:00,cpu_usage,59.88
2026-01-23T18:00:00,request_latency_ms,182.37
2026-01-23T19:00:00,cpu_usage,57.32
2026-01-23T19:00:00,request_latency_ms,196.61
2026-01-23T20:00:00,cpu_usage,60.68
2026-01-23T20:00:00,request_latency_ms,182.03
2026-01-23T21:00:00,cpu_usage,55.84
2026-01-23T21:00:00,request_latency_ms,190.58
2026-01-23T22:00:00,cpu_usage,59.76
2026-01-23T22:00:00,request_latency_ms,192.97
2026-01-23T23:00:00,cpu_usage,55.17
2026-01-23T23:00:00,request_latency_ms,191.82
2026-01-24T00:00:00,cpu_usage,57.01
2026-01-24T00:00:00,request_latency_ms,198.08
2026-01-24T01:00:00,cpu_usage,62.55
2026-01-24T01:00:00,request_latency_ms,199.83
2026-01-24T02:00:00,cpu_usage,57.23
2026-01-24T02:00:00,request_latency_ms,188.53
2026-01-24T03:00:00,cpu_usage,57.96
2026-01-24T03:00:00,request_latency_ms,193.16
2026-01-24T04:00:00,cpu_usage,55.77
2026-01-24T04:00:00,request_latency_ms,197.02
2026-01-24T05:00:00,cpu_usage,58.40
2026-01-24T05:00:00,request_latency_ms,183.61
2026-01-24T06:00:00,cpu_usage,62.39
2026-01-24T06:00:00,request_latency_ms,197.93
2026-01-24T07:00:00,cpu_usage,55.46
2026-01-24T07:00:00,request_latency_ms,188.71
2026-01-24T08:00:00,cpu_usage,55.11
2026-01-24T08:00:00,request_latency_ms,194.61
2026-01-24T09:00:00,cpu_usage,55.44
2026-01-24T09:00:00,request_latency_ms,180.56
2026-01-24T10:00:00,cpu_usage,59.69
2026-01-24T10:00:00,request_latency_ms,199.58
2026-01-24T11:00:00,cpu_usage,59.82
2026-01-24T11:00:00,request_latency_ms,199.69
2026-01-24T12:00:00,cpu_usage,57.36
2026-01-24T12:00:00,request_latency_ms,189.64
2026-01-24T13:00:00,cpu_usage,58.80
2026-01-24T13:00:00,request_latency_ms,199.29
2026-01-24T14:00:00,cpu_usage,61.10
2026-01-24T14:00:00,request_latency_ms,192.77
2026-01-24T15:00:00,cpu_usage,58.68
2026-01-24T15:00:00,request_latency_ms,184.35
2026-01-24T16:00:00,cpu_usage,57.35
2026-01-24T16:00:00,request_latency_ms,180.03
2026-01-24T17:00:00,cpu_usage,60.71
2026-01-24T17:00:00,request_latency_ms,192.06
2026-01-24T18:00:00,cpu_usage,62.52
